% # columns="iter, evals, sigma, 0, fitness, xbest" seed=619521, Thu Oct  1 19:20:01 2020, <python>{}</python>
1 17 0.007980851243537524 0 -480.46817108412847 0.28850890712985106 0.1494411974901402 0.026264065309410483 0.9769114673853818 0.01407623702639983 0.20283502602443165 0.9765955915590208 0.903002937003369 0.8332159723498207 0.43676089243583044 0.910791878246248 0.8159888004968968 0.21545758532680007 0.24159563282800758 0.10918569692036473 0.10698942654527895 0.4808060806228465 0.6817185690976982 0.4674864009219167 0.018551243586139608 0.4356763176001389 0.5142968120577436 0.5640885222262494 0.3641314892412429 0.571182793043003 0.07838385715884033 0.6410336855179861 0.8218228466961948 0.8845546317992029 0.9775818281986149 0.6728018428185972 0.09722064930719367 0.3556916455855014 0.6626683266960045 0.24549198352333168 0.024403190491709754 0.16227541853859104 0.8472988962396683 0.6039452305599479 0.5329215302158069 0.9661267323727579 0.24687635083134313 0.9506581494367308 0.6772190034601155 0.15151671364745076 0.6294117668343857 0.20619543896554288 0.446371345751639 0.4855228006421738 0.8265761476416987 0.4436669882263624 0.19742775958805692 0.9623386402093254 0.4328914402527424 0.7804172393994392 0.6137274194932828 0.6734496554410186 0.6731848366179265 0.018383706469147682 0.7423153131983862 0.9876683966045219 0.5546585096751441 0.8877832749418293 0.13825258646010927 0.6566219752927127 0.9835739892864199 0.05440232933152188 0.030654256865835297 0.8031163435331837 0.03270393560144383 0.6550523335464078 0.40358669475713443 0.5765344078472069 0.2180141508634566 0.8082915922536033 0.7101214156993494 0.345081876578761 0.40257154414669544 0.985070212869758 0.027126701308785788 0.02475896293847143 0.6116201284961104 0.5191252350343901 0.97094507735163 0.18400570124249055 0.9830804460688892 0.07908485941928194 0.3507163654441513 0.3545902571406016 0.9485943947232958 0.7744127285872784 0.2379736839449948 0.043861327773050254 0.46117722958856816 0.3343130122522435 0.2878591835284747 0.9018811650792048 0.35317170347803845 0.7835445691640619 0.8370576944587033
2 34 0.007730146601208634 0 -499.55745730551314 0.2948486957856819 0.1624005902592977 0.024896621080187135 0.9718954855599262 0.027595438253683782 0.1951408973284856 0.9740369171844201 0.9093702195167723 0.8148387172895094 0.4303739552019475 0.9139373321406006 0.8130404855235305 0.21787480013462546 0.23796011502023992 0.11336463346081599 0.12362524194779048 0.4780854223125312 0.6770790675567728 0.46714062725454814 0.021778441700830653 0.43786947198552423 0.5219023484501963 0.5644703070543813 0.35567126883395106 0.5689499372799509 0.08047261354390156 0.6388147770095025 0.8293616977652173 0.8769734969243993 0.9820168668016408 0.683401649037735 0.09143375563770248 0.3413593001967613 0.6647231104880326 0.24275930333639834 0.03513619068852451 0.17594683841375028 0.8331978987557772 0.6031453524261442 0.5275341266643317 0.9641831289579371 0.23512388473959242 0.9436335188365939 0.6851062194447551 0.16358407095894553 0.6374740957326519 0.21420016053351737 0.43658420251866387 0.4949189375459308 0.83139208691929 0.43113431428510424 0.19767029528399063 0.9738538160081555 0.42027520479842984 0.7637975476762798 0.6000960153313302 0.6667193876962842 0.6897377798824753 0.030631296459886423 0.7227767475780148 0.9660511141911243 0.538591360241434 0.8926613340536779 0.1456393563745927 0.6627635603079254 0.9794386938658667 0.03578564732479401 0.027115922136236762 0.8008454777425591 0.017319639907957277 0.690151843279714 0.4027950907302365 0.5791312716701971 0.225519999821991 0.8341280416301282 0.7191672676622739 0.37297166127571 0.40742731753393246 0.9806330976629588 0.025022934825347048 0.019258800617245907 0.6087596372394085 0.5101927312450677 0.9798455466287271 0.18023922005667795 0.9805540625071278 0.06581872996779778 0.3714953065888565 0.3602424952632865 0.961104082184904 0.784250126632871 0.2531001683982639 0.04302020394493567 0.45412958399553566 0.335727028711804 0.27869467538316495 0.8886670342775478 0.35499349080067477 0.7717420546654419 0.8182470865912712
3 51 0.007521475781496013 0 -510.9662379455566 0.2827034841844895 0.13546667773158144 0.023794221265694516 0.9641351337619855 0.014049391964573867 0.20015328265244348 0.986665200731382 0.8989428447810183 0.826211319920557 0.44261231044575067 0.9149224964172691 0.8274731148188563 0.22009060347831552 0.24358687937112455 0.10395456772406471 0.11937930228561554 0.4671594107750407 0.6955059988544492 0.46553402044057074 0.026235518595314943 0.4336364771639825 0.5244356217764098 0.5739798022878001 0.3574264545807235 0.5550216041612884 0.08655691745272828 0.6332092485227976 0.8402441005520173 0.8881227970916289 0.9747766165729208 0.690753533176821 0.0788995228982432 0.335271786922381 0.6547985870488123 0.23698289567540934 0.025427765846081248 0.18066824180387275 0.8406369785804728 0.5989848471396118 0.5300250852551458 0.9779043932293312 0.23750863861712085 0.9422783524074039 0.6846056898860898 0.1669473080754543 0.6328587176307556 0.2039915917465382 0.4494336783441996 0.4882189208114322 0.821384699518728 0.43766128000555143 0.18741468968548142 0.9686230558917306 0.4270353738997513 0.7558046698513106 0.5930756657975061 0.6692882806277993 0.6752468174153194 0.02320091227540103 0.7272230304507454 0.9660046860585529 0.5430952476484552 0.9041922241480046 0.1373094972744248 0.6591400029838675 0.9770573570272114 0.033815712935985585 0.02713635131431565 0.801818190443517 0.02130918086727652 0.6820799803731045 0.393237969194654 0.57258664095107 0.22298383373272188 0.8253702369453065 0.6992235436912683 0.36211720341748693 0.41204887250084565 0.9865821328716299 0.04524563583948373 0.028139984662089477 0.6029939634232463 0.4933325968595391 0.9827104965779775 0.1833450800200023 0.9771533901036598 0.07296279473629419 0.34419485863984384 0.37484779310139754 0.9555012670082382 0.763161311953175 0.2464346303045871 0.035200902179436534 0.44791467573391136 0.3332872892654106 0.29866688928447244 0.8829312721931019 0.3405410524377483 0.779470035157529 0.8231112824820646
4 68 0.007323378277133986 0 -511.35295564923973 0.3007582325324918 0.16106382263528765 0.0271020443416903 0.9638039747266846 0.02572540835455703 0.1910995537105802 0.9870529490617699 0.8962041554333937 0.8228325512781262 0.43564264949613113 0.922574551763523 0.8163858117346696 0.21319536970457992 0.24527412259897066 0.10600483338247686 0.10718063134966194 0.46143434056082167 0.6943199319993545 0.4652143269883596 0.03190473169436294 0.4280592745071365 0.5157887147270872 0.5726446510778797 0.36482364177489485 0.5552972383964332 0.08194816929563396 0.616313349114489 0.8290970325922948 0.8942615454912295 0.9648976226807983 0.6769783015721487 0.08107716238195314 0.337227912401136 0.6638772968489788 0.2450696216656361 0.02720375235231141 0.17832250934359023 0.8391074615968166 0.5976470226862328 0.5254901182682611 0.9637794826537927 0.23509300865189608 0.9402718052431338 0.6903712502359809 0.16847977042379897 0.6408949504535428 0.20584399942063647 0.4332479069937942 0.4822926000498457 0.8279939383602083 0.45023801233926003 0.18830522795781868 0.9680740741506737 0.4314568536192108 0.755665423938996 0.5981112400829456 0.6539517111894745 0.6861359416628572 0.03139598563615015 0.7372430706992746 0.9656582809618114 0.5365811952563252 0.8901687201252784 0.13318601521129578 0.6725917134081076 0.975520705753577 0.03514437949716354 0.028838999721117333 0.7959719871688148 0.02566640833004837 0.6663279367699088 0.4097870065767263 0.5760248878596455 0.21863368086921645 0.8233748280480713 0.7192788247967935 0.36035995929675757 0.3965846914434436 0.9767406600594503 0.04008338169899497 0.014141804131807417 0.607561264908955 0.5008027963278622 0.9828324662990093 0.16882681956199108 0.9868113389588568 0.06608064881181086 0.35887532351744655 0.3777289304987704 0.9666240034500337 0.7711222837264392 0.24373805366106124 0.04655540944066764 0.45985191001582926 0.335445081564685 0.2857652176014539 0.8862489825457024 0.33812662748076006 0.7871563185401784 0.8352944298136218
5 85 0.007164594816769001 0 -511.55712243216385 0.29347752029470514 0.14726355208004513 0.025216973800554744 0.9757375238533895 0.027800745725814115 0.18563198022872807 0.9776697787075369 0.9161936291607657 0.8217243527623534 0.45453113185374944 0.922705893201373 0.825928315736468 0.2109605241273501 0.24128849683936637 0.1108803160775699 0.12138580861134751 0.47148319262903865 0.693622564293665 0.4595777796045244 0.013495159293373514 0.4336442605033293 0.52826646514591 0.5738868199698327 0.3686284996091215 0.5652659578782628 0.08201837713590836 0.6204690808893423 0.8337914677897685 0.8803450667338171 0.9715790851209143 0.6865170592864599 0.08544500267869136 0.33443176910108413 0.6650245431361503 0.22844509846791047 0.01478252821753979 0.1758115131925424 0.8379621535751858 0.6203567183736767 0.5327720247710803 0.9680441245349489 0.23691334029730338 0.9478171918313084 0.6931026904276356 0.16046722292362645 0.6342236089435385 0.21559515068633342 0.434292854314583 0.48698293115798214 0.8219055950229406 0.45165919194059756 0.19814260987592022 0.9567529984766879 0.42409928455356444 0.7702628463633007 0.5972423110078536 0.662231448311608 0.687204360693778 0.019521788318680608 0.736993662316376 0.9633208099097971 0.5440175058022457 0.8913266810789207 0.13747039484270193 0.664220041742579 0.9796292422470553 0.017606052489141395 0.015433239981049519 0.7993414017355548 0.02295665603530913 0.6709502419755334 0.3960898866970722 0.5775457191537062 0.22591913748580486 0.8257838898845382 0.7083843018315157 0.3346647733743925 0.40305413911549126 0.9775962261422146 0.0537683675576066 0.01445600924275818 0.6059674830178358 0.49197332112229575 0.9715227528180352 0.1770767517541809 0.9633148966809938 0.07268226285167691 0.35808766208311077 0.38461513892822974 0.9549863643858629 0.7774796556086017 0.24473829266988364 0.039447902787222135 0.45799784106379665 0.3263719123783098 0.2914837838712076 0.8762223487813946 0.34908820193722395 0.7851302722227285 0.8309701873599754
6 102 0.007034735406238616 0 -511.2723783220564 0.2923003276743453 0.1580959896090098 0.015172098951069989 0.9662527953835528 0.027860053209319932 0.1913033323772247 0.9736563176133763 0.9070752456344513 0.8140820586932825 0.4502116074421741 0.9261079856999912 0.8188545492848109 0.20850775846330252 0.22698928446042851 0.10785956868483139 0.11522082184165851 0.4647358428299957 0.6911576402536225 0.4649387695888191 0.016069024806966342 0.4133922040181215 0.5315264730220767 0.5622393756908143 0.3591001175460071 0.5651054885887491 0.08260550025116539 0.6240597506857818 0.8384274638428515 0.8961703292944666 0.9710689704571753 0.6950772636292119 0.07907436358331879 0.32988695068494367 0.6608289176472955 0.23876684741638962 0.016370064645866714 0.18153987425558438 0.8330533489899135 0.612418595623532 0.5263423864476366 0.9615686291515643 0.23883975669747404 0.9343830973603232 0.6819367123830101 0.15705342114096435 0.6314474816826173 0.2197546043201595 0.4295665646332766 0.48842101980069175 0.8317297042158317 0.44869805291882353 0.18981217307416778 0.9736735106300537 0.431864332498 0.7683429412540627 0.5933487492603136 0.6611760022757515 0.6889939026303225 0.015408032025168978 0.7415978612339043 0.9653263485452032 0.5469545681756693 0.8920652298309697 0.14294313863690578 0.6684218827175603 0.9764858491236759 0.043257813408148486 0.025314965404457906 0.793010625930717 0.02367023141012048 0.6787213859689095 0.401377001343031 0.5788884183667364 0.22165972746481474 0.8243355486096278 0.7095749679632377 0.34402571887833966 0.40485247600052987 0.9810526514752551 0.040365204734477605 0.01355792232298317 0.614272261566779 0.5023209772899409 0.9682871416646217 0.1817244006907201 0.9820656975133224 0.07076617196710272 0.35071254975832206 0.3694983269398529 0.9630178035534992 0.7757334587339613 0.24154649577113732 0.029696039557879902 0.4656998711572987 0.34423871007699397 0.2899774956132449 0.8717707599886 0.33858932226076366 0.7896430223709093 0.842226275145685
7 119 0.006903765249549689 0 -510.82052182878766 0.2919861861487835 0.1634235193658666 0.02691416390012855 0.9627843286636167 0.022347182672046696 0.1861930279664351 0.9840087539255435 0.9116785386306661 0.8271593901021635 0.4536401432039072 0.9274999115628002 0.8084158319241952 0.21295670994648758 0.24614517365100955 0.1091034307050345 0.12274715208170997 0.47342657072513256 0.6919652205350258 0.4631239141819604 0.032566556486630205 0.4445613048696195 0.5258597576926627 0.5639244375561414 0.36364436505926145 0.5691656696603907 0.08356870024864879 0.6379393611946593 0.8339677010284591 0.8932449171098615 0.9698651534434256 0.670978269837049 0.0825602973700935 0.34178969101263984 0.6830967943170443 0.23372982331989783 0.013152487893426611 0.18153294060849076 0.8505553090980791 0.608292066681083 0.5266021357541835 0.954328779553519 0.2363460136645844 0.9356991811787246 0.6802815292543486 0.15568551861617733 0.6293830642871189 0.20660887620352866 0.42908648047287407 0.47711105515314445 0.8252545934732592 0.44553924335597883 0.1811090258078516 0.9727917259480565 0.4267023693843798 0.7624042932774832 0.5912440928175282 0.6700040165706589 0.6817647683533961 0.017950133240270442 0.727627766214148 0.9686746003243348 0.5402591610429593 0.9065356180799747 0.13584430049614632 0.6592117881783393 0.9760286451976043 0.0319695694094349 0.024306444809228694 0.8044965606906808 0.027161438744663247 0.6978665310909196 0.39842338441859076 0.5854305098922349 0.22254982473722357 0.818364609207688 0.7095077673195526 0.34095745979494785 0.4104244815080686 0.9776431686004745 0.03921830891083359 0.022010007481130026 0.6130205359929154 0.5067549345894431 0.9807540674545082 0.1818363395686167 0.9837455046186869 0.07691174645690806 0.34516409824394784 0.38514658667232565 0.9528582248517838 0.7775346183393199 0.253307340628649 0.025475477004465216 0.4619864242293397 0.3249285253145329 0.28656349787718555 0.8794321488303352 0.342658423656594 0.7961684279796367 0.8280474025076756
8 136 0.0067615998945280585 0 -511.22377604893273 0.28999423102963334 0.1731396694459401 0.022996297880393292 0.9717147173174685 0.015131450873974375 0.1917675865829348 0.9706641080080466 0.918804335521945 0.8262130633382675 0.44282065171298546 0.9356768553743872 0.814806462295212 0.2236573598371967 0.24931021781771692 0.11312362222808811 0.1218056786469908 0.472298273934195 0.6886241343414667 0.4615414119968791 0.01981771512966017 0.43160317714314106 0.5205038639259547 0.5692277666509145 0.36452630280996323 0.5571889193686367 0.08738502586478335 0.6201900164674377 0.8430344602966143 0.8821246371428232 0.9773215529467824 0.6851456443028984 0.08810719896200052 0.3340588354660832 0.6767411089225367 0.22937757682769155 0.019729175550672003 0.1802404963565226 0.8388860071848714 0.6065421221759604 0.5369959656884044 0.9663824681787194 0.2434280327387035 0.9456824753659395 0.6710504897507332 0.15943464495416376 0.6450155729260351 0.22156586590660632 0.434803165810423 0.4891201612594258 0.83772412062755 0.4461055337243003 0.19759244757116368 0.9821127429191284 0.4220259379784148 0.7690126928045335 0.5859426538548055 0.6609302396185059 0.6993249125951294 0.020798602983884074 0.7343621136149076 0.963994717528494 0.5442986848145875 0.8965453287983821 0.13981730458528624 0.6645155595990258 0.980397773926424 0.027541737405160194 0.027852403090603363 0.7915552473782321 0.02569469557148645 0.6871024454521502 0.39165380965805385 0.5779178544741287 0.2278952586178732 0.8233937620997339 0.7035960868339541 0.3487999341160102 0.4025074595252973 0.9770987842873143 0.040599271626984575 0.02023093754091405 0.6095201332979044 0.49128257133945746 0.9708216285233974 0.18089001107259609 0.9694575681950185 0.08379500760794152 0.3571569345918836 0.38181227555652253 0.9608176831258981 0.775135233686899 0.24527768440651787 0.04152546879464081 0.45233440411847375 0.3283299757504842 0.28223984344024694 0.8854795032064608 0.33634565196391386 0.7949976242398401 0.8197991083951982
9 153 0.0066379185704934585 0 -510.84839139665877 0.2885100691036288 0.16832125226779548 0.027635260344388242 0.9719039364897892 0.029572719196344945 0.1901669397502391 0.9726431602407312 0.9166676765776569 0.8356866753696331 0.4497638768935516 0.9357803397178667 0.8158572153689603 0.2085993924318332 0.23963297785065157 0.11600858245142306 0.11948995927045075 0.4739656883765817 0.6868073699541295 0.4683853706085054 0.0138023755876155 0.42398355933315934 0.5164685908628212 0.5756968393286613 0.3656571217628358 0.5619695875361513 0.07352125305672412 0.6219107153245795 0.8302902441788486 0.8849095739700362 0.9665391774739008 0.670753438847699 0.07981151476489816 0.34044008238783297 0.6742284737149671 0.2320867031633478 0.013575829749759509 0.1913565233763255 0.8365566981968665 0.6082101585630496 0.5410473969197813 0.9613491238169601 0.240533039511974 0.9365948484040234 0.6795412180414543 0.1592034500026663 0.6379985865284871 0.20413638628976422 0.43263677298880343 0.48855636751654175 0.8354240174048105 0.4358927327916236 0.20208033138219153 0.9849990079230362 0.41775330007612166 0.7738522853073422 0.5814414730675906 0.6696894150685889 0.6873388232446251 0.025076862195283673 0.7337339390935269 0.9694870230918308 0.5579103369153953 0.8994187647571343 0.13263738296506716 0.6605072421672937 0.9741510390417913 0.025318104003158506 0.032215101551781165 0.7935350872871835 0.022995767163522623 0.6866595948994269 0.4084210332327051 0.5812009502192945 0.2285669470215334 0.8166246156092346 0.7128518945882062 0.34836328703047525 0.4097969086833256 0.9793649783729 0.04169304321476561 0.01764258193611972 0.6129616563810509 0.4962064951755574 0.9671624520377485 0.18758477139770588 0.978930601898632 0.07908086052714516 0.34099513356524014 0.3823992860132959 0.967303113872079 0.7778091254244014 0.25721006823062953 0.027409977807104063 0.4511281407160748 0.3367145102772373 0.27667688146246955 0.8927524912724624 0.33312858904841247 0.8024433851158966 0.832381918862198
10 170 0.006535795900482486 0 -511.41916854858397 0.2969408528127345 0.16216312422190957 0.024433402281775735 0.9642910361277849 0.03393370373552025 0.186157188930363 0.9752096472360527 0.9225930953952174 0.8231901599420596 0.4463741470411276 0.9295502137451871 0.80218752957524 0.20171235759463418 0.24127838313314376 0.10919560011371687 0.1165165439581381 0.46304706903901593 0.6938693689454315 0.4607244837058122 0.012525931943395276 0.4267823641596733 0.5104285857262323 0.5699808831803684 0.3681972589147045 0.5612491162744215 0.09367079426787667 0.6251477228574663 0.8459325747517873 0.882692892272107 0.9650039071444806 0.6799447354095464 0.08611295544440122 0.3297731428201116 0.6732163305004034 0.22699583469339402 0.020485263267506815 0.19035066009857843 0.84198917664867 0.6022795897727179 0.5305392992344095 0.9695235735503883 0.23726043151056492 0.9520416204487855 0.6672531132613496 0.1618964661507389 0.6457442996879272 0.20590694273908258 0.42420164399029037 0.49059280679951967 0.8426075218382517 0.4372924785414837 0.20378692861923856 0.9783289208208462 0.41910821882453203 0.7701265316025432 0.5851947869678199 0.6694240589153508 0.6886273293649559 0.019301314212459345 0.7442905358356974 0.9631942921527709 0.5473331601739309 0.8957616965052748 0.1358167599043988 0.6577039000342506 0.9736867628336202 0.040163578412304064 0.02726672135310345 0.8026075671979787 0.027436743268075433 0.6995661254189157 0.41049720765412506 0.5896531481178084 0.22899939917959752 0.826866026025571 0.719930863252618 0.3394287305718271 0.40415501998952297 0.9729834305030883 0.03624978084675642 0.012781702979569924 0.6127196440460105 0.48437147796263175 0.9699000562899016 0.18496925639074668 0.9801985343399138 0.07608186085262122 0.3457084313844748 0.37650649931235014 0.9581238557142258 0.7717135692867872 0.25914157097901724 0.02034894201518252 0.4555523759963762 0.3340217275354199 0.28666219127757137 0.8717346719563568 0.33326225467676657 0.7975674923020264 0.8381846123486584
